Crop,N,P,K,Temperature,Humidity,pH,Rainfall,State,Season,Price
jute,60,37,38,24.173599444055938,78.69932786070855,7.16773068090779,216.79151224052168,Punjab,Zaid,247.26
maize,85,44,22,23.827455023254327,71.33856911551261,6.147180211699693,64.07665304107091,Punjab,Zaid,76.36
rice,94,49,40,25.678741582552174,83.1228684466757,7.428969048244369,210.59223252930957,West Bengal,Rabi,60.65
maize,79,43,20,20.17543225135412,61.80941229944155,6.816109717846892,66.98879734903932,Andhra Pradesh,Rabi,284.69
jute,87,54,42,24.038466971675394,80.37250648204216,6.3471556695185685,224.54760632386237,Tamil Nadu,Rabi,201.8
maize,68,56,17,22.478065956149194,61.73512237112266,6.497864041757531,73.28606603908526,Maharashtra,Rabi,20.24
cotton,106,46,16,22.40702488910303,70.4420516774848,7.760118374038655,68.61642564028215,West Bengal,Zaid,91.21
rice,73,36,38,26.620676063709965,82.25113148589602,5.008442438069522,194.53899376709083,Tamil Nadu,Post-Monsoon,172.07
maize,90,59,20,25.343429475995045,58.580374586631095,7.190537471640125,63.06470126637634,Tamil Nadu,Kharif,162.12
maize,63,53,19,24.833834889472797,63.80167049615101,5.591836751964402,62.39494375029277,Karnataka,Rabi,216.62
maize,63,51,22,19.221840493104185,57.424537506015525,6.721056846551951,99.45674167607112,Tamil Nadu,Post-Monsoon,192.62
jute,95,55,43,24.206061574923485,88.71251327666717,7.083224438347828,221.17271716062876,Andhra Pradesh,Zaid,113.91
jute,89,39,37,27.130352653873352,89.73047896095213,6.738004967025407,151.24689841902403,Uttar Pradesh,Zaid,65.74
rice,89,43,36,21.20521454099604,77.33730245478579,5.072373915924111,207.16074372175927,Punjab,Rabi,296.26
cotton,128,58,22,29.550609236033345,84.65005349452024,7.494308143374823,66.72659027409452,Tamil Nadu,Zaid,122.97
cotton,134,46,24,24.592164846870922,73.91793951111256,7.919994468603394,71.5581910391128,West Bengal,Post-Monsoon,83.72
rice,61,41,42,23.112641659989016,79.01436281727872,5.3127398644861055,245.55067253931017,Karnataka,Kharif,96.56
rice,69,40,42,25.312397461010928,85.44634966550115,7.318834755992418,203.6552398673792,Maharashtra,Kharif,277.42
jute,62,58,41,24.784327799660073,84.3574115218257,6.270642504007859,247.38222454522077,Tamil Nadu,Kharif,137.8
maize,89,40,21,24.90648856075967,68.83755038632906,5.733299202850154,96.70905394962395,Maharashtra,Zaid,67.0
cotton,114,46,19,23.8310846905958,70.14155794801019,7.741076949009791,69.42766443874267,Uttar Pradesh,Zaid,89.05
coffee,95,31,26,27.118316595424027,64.9819988998774,6.582166166370088,120.54078730518923,Tamil Nadu,Post-Monsoon,291.0
jute,64,53,42,29.058633498481925,80.12443977714283,6.6381133611568135,203.986101581786,Andhra Pradesh,Rabi,56.6
rice,86,45,41,28.681206051756853,81.25635205695424,6.331468398302849,197.12247477964254,Punjab,Rabi,266.49
coffee,85,31,34,27.891652691036604,56.83053928617197,6.197228924662005,190.12666171306978,Andhra Pradesh,Rabi,276.76
jute,94,38,42,25.08970474050863,87.23454081007446,7.4776729741934425,187.976771480421,West Bengal,Kharif,242.42
jute,80,54,37,29.217510728152334,78.62089847338524,6.096311631801259,184.98765518775053,Tamil Nadu,Kharif,228.94
jute,88,54,37,23.317636031238724,82.4467486082414,7.2374860033196,176.65013216870332,West Bengal,Post-Monsoon,28.8
rice,60,53,36,20.56362111122423,81.91771860179136,5.445222814423173,280.5049193598334,Karnataka,Rabi,291.93
maize,82,43,15,24.22547928325811,70.91019599262307,5.878164868380825,107.59561571833723,Punjab,Rabi,267.6
rice,88,53,44,23.924696235907046,81.0263902025895,5.046079193794882,275.877730435033,Tamil Nadu,Post-Monsoon,29.27
cotton,117,58,15,22.131712973690526,83.61925350283914,6.078524524236619,65.72418555121905,Tamil Nadu,Post-Monsoon,261.44
coffee,116,29,32,23.485351197904134,58.58255915972496,7.1374054664815105,146.0143689598037,West Bengal,Zaid,119.62
maize,69,38,17,23.82545002815486,68.56437960622031,5.732948758024735,96.6075405563814,West Bengal,Kharif,28.94
cotton,138,40,23,23.40184265086103,74.13256651063556,7.306104105549217,92.30740299276087,Tamil Nadu,Zaid,142.34
cotton,115,46,22,28.98534262517122,72.42202010417125,7.504688052718278,117.2046721807135,Uttar Pradesh,Zaid,124.55
coffee,81,38,26,26.754801005061907,68.16407409108407,6.18720597457025,167.21676274313603,Tamil Nadu,Kharif,269.12
maize,69,56,16,20.941034816531623,63.21772747237038,5.871280520285507,113.11359906554878,Maharashtra,Rabi,46.04
cotton,127,37,22,23.14639496138757,80.25694531895887,6.783897600887165,91.3141067505473,Maharashtra,Kharif,237.7
jute,93,54,36,28.199278346465885,88.417718314819,6.102892901525885,201.14411749518678,Maharashtra,Post-Monsoon,73.07
coffee,86,36,25,22.684580749098146,59.838702513289306,6.295377669215099,135.8177100786042,Punjab,Zaid,166.44
maize,65,58,19,22.99869068486618,72.29783947445628,6.865797904877068,78.8734428116532,Karnataka,Rabi,280.27
jute,83,56,43,24.42874628192558,76.90141865596586,6.913649500474487,244.6583126293612,Maharashtra,Rabi,97.9
coffee,102,35,25,25.277350023410435,53.065018289323824,7.182108533190332,188.4299510305915,West Bengal,Kharif,46.25
cotton,125,54,15,27.963195548471262,79.32622569896554,7.024008189655861,101.39299487067336,West Bengal,Post-Monsoon,89.15
rice,88,52,44,21.299635967547545,87.2834214266753,5.899032217853664,193.86100061080072,Andhra Pradesh,Rabi,148.53
maize,83,37,17,19.147041505161674,67.02439243308874,6.875886883805121,104.59123943681604,Maharashtra,Post-Monsoon,288.94
maize,66,39,17,27.424978759335914,67.97222597599158,6.62624692974456,85.39644026379106,Maharashtra,Kharif,143.42
maize,73,47,20,18.886124636539765,65.28649912150118,5.732486288606951,64.46101783013809,West Bengal,Rabi,29.29
maize,70,57,16,23.386758914864537,64.79752935205013,7.132536786164209,67.54053908861769,Andhra Pradesh,Post-Monsoon,174.89
cotton,113,50,24,31.242158179645145,72.23048557295927,6.947689762995383,99.65155115737731,Tamil Nadu,Kharif,277.04
jute,96,45,38,29.602083186274047,79.97084020375995,7.3423820654869525,159.32038285952882,Andhra Pradesh,Post-Monsoon,75.54
coffee,90,21,30,24.277261264291546,58.725435469276675,6.970477773430041,160.98481850308076,Andhra Pradesh,Post-Monsoon,73.54
jute,91,40,35,25.678202957932598,86.99794737398699,6.803189898708047,173.1383398286126,Andhra Pradesh,Kharif,276.07
cotton,101,48,15,27.535105579502464,77.9189937571477,7.340450947893483,112.2532634559719,West Bengal,Kharif,178.13
maize,91,51,22,19.110654445096227,67.97442735305042,6.737877126330512,74.34164691779839,Andhra Pradesh,Kharif,221.3
maize,60,44,17,24.035338681212167,69.28136680836906,5.9676486524781405,82.47040844029202,Punjab,Rabi,23.42
cotton,114,58,15,26.90103865731614,80.92609211991608,7.333077194393585,79.23722967606713,Tamil Nadu,Kharif,123.53
jute,67,53,44,28.55087103216063,83.3973096628522,6.540134796933394,235.694640271186,Maharashtra,Post-Monsoon,117.28
maize,80,55,17,23.145331210928425,72.90337070163837,6.637800234786927,69.85828061455851,Andhra Pradesh,Post-Monsoon,298.03
maize,84,56,21,21.292830955810842,57.42468379545006,5.647880345492826,87.03397640942624,West Bengal,Kharif,286.52
coffee,115,21,25,23.733073955240283,68.53667267794202,6.285931363910186,186.12425691205522,West Bengal,Rabi,67.24
maize,73,39,15,22.795100852574876,66.0343438913016,6.924686422349897,74.81681235826704,Uttar Pradesh,Rabi,257.17
coffee,81,24,25,23.95648110506865,64.04949610136654,6.065281785000167,194.3409465047828,West Bengal,Kharif,240.33
coffee,94,26,28,22.676640768394737,59.42441634134717,6.374631656677833,133.32284460992454,Karnataka,Post-Monsoon,42.97
coffee,110,23,33,23.477182627294628,50.91877753652554,6.490272364633972,132.85448133227607,Karnataka,Kharif,225.6
rice,94,44,40,29.861576386901742,84.21652961727386,5.2991754084457146,239.8223055771797,Uttar Pradesh,Zaid,283.37
maize,91,36,20,26.535581304797176,73.0002319446346,7.329194086259662,116.8733715014539,Andhra Pradesh,Post-Monsoon,160.15
rice,85,53,40,23.4746473159727,84.12476885003736,6.171162345088479,287.1527039326055,Karnataka,Rabi,38.63
jute,69,55,40,26.369750874447103,87.4172548160827,6.9992729669987614,245.3709978020287,Andhra Pradesh,Kharif,173.05
coffee,83,34,34,27.558641141462594,54.173859240956105,6.460417191425998,170.02710732486867,Karnataka,Rabi,283.03
coffee,88,21,28,22.885609972933977,55.21264232821261,6.2494568571097995,133.27296467277972,Karnataka,Post-Monsoon,297.68
jute,91,39,35,26.165613216494794,89.511905202295,7.184399130517004,213.15446796719735,West Bengal,Zaid,62.36
maize,70,55,22,18.152028853495484,56.507176067434365,6.318694636144,70.55994884288083,Maharashtra,Kharif,196.91
cotton,117,55,22,23.483166798751576,71.10750988189909,6.841120714037503,108.54553196405973,Tamil Nadu,Zaid,142.87
jute,85,36,41,25.307209397566275,86.41545904821179,7.165618684788837,177.65844512573562,West Bengal,Post-Monsoon,220.25
maize,69,52,16,25.412901162346056,62.100460093866545,6.396916055504043,98.50592770862988,Punjab,Rabi,81.55
rice,77,57,35,26.971956218281903,75.03799400496112,7.173783279913142,267.20431046756744,Maharashtra,Rabi,235.47
maize,65,49,24,20.927421795496322,59.71710038661496,7.059733531002498,107.65086865473687,Karnataka,Kharif,254.16
rice,66,39,35,24.994013536909073,81.8294012199347,5.011681880782533,190.13878177237993,Karnataka,Post-Monsoon,147.75
coffee,96,20,34,23.660164249531277,69.54750376166986,7.458782155724255,135.07535150518623,Punjab,Kharif,26.85
cotton,127,53,20,28.042638307332123,84.08537350876261,6.073121436209505,98.32737133418502,Tamil Nadu,Post-Monsoon,42.82
jute,63,36,40,23.60570829661661,75.38759097129187,7.433503073087054,242.65264360232717,Tamil Nadu,Zaid,278.65
maize,88,51,24,25.04078554304782,67.07958550716388,6.09905722458227,74.18195786138364,West Bengal,Zaid,284.28
jute,87,39,44,28.97676721568039,87.28195412778575,7.413496237208401,157.5279117898258,Maharashtra,Kharif,218.87
coffee,93,37,31,25.61537437766325,59.91161234912934,6.006351942465821,168.57350597039004,Maharashtra,Kharif,137.71
jute,66,40,37,24.748618901379842,81.49235523049886,6.091727677210135,200.32432217964862,Uttar Pradesh,Zaid,67.4
jute,78,48,40,23.58707378765273,83.00705145086118,7.056184513376866,156.53373549762009,Karnataka,Zaid,175.03
cotton,106,50,24,31.167178021446105,71.57417800213119,6.599258849250523,71.34768421411731,Karnataka,Zaid,141.94
jute,61,39,44,27.03027047424787,88.32615305998561,6.972818905311101,228.73724056663804,Karnataka,Post-Monsoon,221.46
coffee,104,23,30,25.41350444500306,64.5958078604111,6.722582345983639,161.86902279004227,Maharashtra,Zaid,185.18
jute,81,50,42,27.331149413467404,80.19205972591584,7.19792741738943,166.37680781593883,Maharashtra,Zaid,297.91
rice,85,45,36,25.480830509086772,86.85339803903189,6.706019595969963,223.18134441835275,Maharashtra,Kharif,248.52
coffee,94,30,28,25.32076123139192,54.3000864747134,6.773544937826777,162.54585358663755,Tamil Nadu,Post-Monsoon,246.58
cotton,135,42,20,27.811721684758048,77.05439607199479,6.0406388490300404,96.4310743297111,Maharashtra,Post-Monsoon,194.26
jute,89,39,37,26.84416031621467,81.52619558219536,7.403942607924773,231.19455117962002,Uttar Pradesh,Kharif,47.29
jute,85,48,41,24.22361634751408,76.13021319793823,6.722026640409135,214.46893162394613,Andhra Pradesh,Rabi,231.04
coffee,109,31,32,25.37882981991273,57.140865702269004,7.395950988508991,188.4974401804268,Punjab,Post-Monsoon,51.57
maize,66,47,18,23.36398344921856,62.48512000465772,6.410578592017634,95.77104885477897,Punjab,Zaid,131.57
maize,89,43,22,27.061437298153415,59.26453713509761,6.2983488615034835,62.84121931206388,Maharashtra,Kharif,106.31
coffee,113,20,28,24.020659024087852,53.01632553534343,7.385302087434947,186.35961293739354,Karnataka,Rabi,234.58
jute,94,52,38,27.216910766163796,83.86288312927091,7.488872563692361,213.2543690560268,West Bengal,Kharif,202.16
jute,66,38,41,29.380204732586417,78.04295836668422,6.225599330433382,249.69137345388663,Tamil Nadu,Kharif,280.63
jute,97,38,44,28.117265669829425,84.67964538578137,6.995548015067778,184.57142623292003,Andhra Pradesh,Kharif,80.61
cotton,103,58,22,31.759874845428364,77.21365309564949,6.851223304187811,80.93654021788507,Karnataka,Post-Monsoon,246.79
rice,64,55,41,28.757008281220955,79.24011240491902,6.7162195143613195,250.64981976726145,West Bengal,Post-Monsoon,111.94
rice,75,45,37,24.180529453642734,80.63228707143625,5.146704669335628,275.9776670318989,Tamil Nadu,Post-Monsoon,254.16
jute,99,44,41,26.620852957565376,82.03610046527533,7.330204954071211,199.35786929131547,Punjab,Kharif,69.82
maize,71,36,18,27.490379736533654,55.40970217653788,5.679824892051246,73.44795624902343,Andhra Pradesh,Post-Monsoon,187.71
jute,84,39,37,25.54757518738027,76.34833057318123,6.27208842015135,248.91234761994133,Tamil Nadu,Post-Monsoon,124.41
coffee,116,27,32,25.46041344170182,62.730891115755405,6.904158934582432,199.86338301867534,Uttar Pradesh,Zaid,174.4
rice,78,48,44,24.48993365657772,84.21371644809663,5.786663592614758,239.95983004806573,Karnataka,Post-Monsoon,248.17
coffee,117,26,27,27.549963430647193,62.464352200545115,6.466132017863497,165.5829357382873,Punjab,Rabi,261.03
rice,94,56,41,23.55863728377652,78.67657083539423,5.31053092627923,201.7958570714195,Karnataka,Zaid,289.62
maize,64,42,19,24.418431808795088,69.74625935753176,5.5757427014676075,95.65120264667198,Punjab,Zaid,232.8
maize,78,39,21,27.47115435179757,59.055914525595654,5.97059024464254,85.14699507088982,Tamil Nadu,Zaid,217.76
rice,67,53,40,22.833623456512882,88.54947276946098,6.141139472030615,228.70442907887542,Uttar Pradesh,Post-Monsoon,170.97
rice,80,42,41,28.99333319659266,79.57898233783297,5.528728034492501,238.4998558367916,Andhra Pradesh,Kharif,278.38
coffee,94,24,33,24.720005974190194,50.59330034095539,6.413477424149775,144.1461953990355,Punjab,Zaid,239.16
coffee,89,30,26,22.10094031457318,58.80319627085543,7.036888891780936,196.58356549445784,Andhra Pradesh,Post-Monsoon,255.24
rice,85,55,36,20.736178834388404,83.86505994151241,5.259600829874986,186.42291128812414,West Bengal,Kharif,190.91
jute,97,51,43,29.406640987984876,80.15331648103732,7.45658138777089,165.96801678329007,Andhra Pradesh,Post-Monsoon,230.94
jute,86,57,37,24.83615423893422,79.97537968200528,6.961890038027002,153.35631992029676,Uttar Pradesh,Kharif,89.04
cotton,138,40,17,23.4322927608927,80.82233081590203,6.326356237698215,105.82616074223822,Karnataka,Kharif,79.69
jute,78,42,37,25.806473450122432,88.83528802112185,6.544473228677326,249.83737011990848,Maharashtra,Kharif,240.96
rice,61,47,35,20.702383629706805,81.2879554792319,5.783462358908863,187.28030651491846,Maharashtra,Zaid,40.02
rice,76,39,39,29.76449790585136,80.88475135707102,7.33001764059985,273.82130153547143,Tamil Nadu,Rabi,225.78
maize,60,52,20,24.238878800573854,63.78516478043224,6.376573133436371,105.90213342513616,Maharashtra,Zaid,70.25
jute,73,51,39,23.55942853067311,82.89444614528311,6.571207182455206,221.95116803918427,Punjab,Post-Monsoon,296.28
jute,76,41,41,25.6450038059953,83.77602365356411,6.137476315918792,248.7660219008265,West Bengal,Rabi,294.68
cotton,103,40,16,22.118013881379376,71.99064039141196,6.656360228574179,116.2106590802502,Maharashtra,Kharif,267.32
rice,62,59,41,21.70166318639051,82.17855884549675,7.229131329851407,295.1149829893433,Tamil Nadu,Kharif,247.18
rice,72,55,40,29.797196129509548,81.20095978331044,5.717356407598572,255.9532280963124,Andhra Pradesh,Kharif,72.88
rice,78,46,37,28.064369739713584,80.42689012098673,6.50456431707109,288.39298759517783,West Bengal,Post-Monsoon,138.09
rice,91,43,44,22.633767370107975,79.62212317847133,5.868232281539602,273.9561146829824,Uttar Pradesh,Kharif,258.04
jute,86,54,37,29.675747038386564,76.59556996865183,6.514465632516842,219.29427656638836,Punjab,Zaid,55.28
rice,63,46,43,27.244200241697104,76.35133962505732,7.4983047201568755,291.9298048362874,West Bengal,Rabi,62.82
rice,63,52,41,20.220744987827647,82.52964147155927,5.395570456813892,196.40978363964615,Tamil Nadu,Kharif,79.0
maize,88,47,15,20.907831634080217,56.36808586183574,7.45589200141384,98.86429980158384,Tamil Nadu,Zaid,77.01
coffee,106,30,28,25.79330771455283,60.76336696165676,7.288260674394548,129.03828523709575,Maharashtra,Rabi,187.23
maize,74,45,21,19.52882742825563,67.99945891943969,5.735421622253759,109.7575762061577,West Bengal,Rabi,145.36
rice,86,43,38,20.933929253429294,78.53850437125725,6.949354680240873,238.29989439132234,Andhra Pradesh,Kharif,107.04
maize,98,58,22,25.767315084233744,55.54090192171503,5.940627149168416,91.27999185226507,Punjab,Post-Monsoon,276.21
cotton,134,56,15,27.245147048847322,70.93763149948673,6.552982236578387,92.01972958230955,Punjab,Post-Monsoon,40.16
cotton,126,41,21,28.15148750765042,74.99017715548072,6.648868015706045,105.19640382891924,West Bengal,Post-Monsoon,280.01
cotton,106,39,23,31.822126000519802,70.11125877894473,7.776492870048298,109.55840979928855,West Bengal,Rabi,156.54
coffee,98,22,31,26.70255632360621,51.026831471086965,6.745862253236278,195.8518400646423,Maharashtra,Zaid,286.32
coffee,86,35,34,26.361620200222085,55.67667824162857,7.215215774463077,188.90889158615963,Uttar Pradesh,Post-Monsoon,233.79
cotton,118,44,24,22.72283007053563,75.02827903557201,7.531202474779937,107.6892548782946,Tamil Nadu,Rabi,109.26
cotton,128,42,24,28.600099635248366,83.18445630055032,7.1027980161615245,84.74948809300687,Karnataka,Post-Monsoon,79.19
coffee,90,32,34,25.28752304362999,66.78094265170645,6.326020530931298,180.41661050180363,Uttar Pradesh,Zaid,214.35
maize,71,52,22,21.179933918961936,70.17877189994337,6.049068523338017,79.78311915295478,Andhra Pradesh,Zaid,290.25
rice,94,42,39,26.86764054557279,83.03250753962408,6.1504259531691305,213.07873581605992,Maharashtra,Zaid,162.0
rice,63,55,43,28.703792562383803,87.4307526198189,5.4853170526067725,252.49238757401844,Tamil Nadu,Rabi,205.67
jute,83,46,35,28.88360476292673,77.82669910231515,6.945023593238825,156.41779810583006,Tamil Nadu,Kharif,204.81
cotton,119,44,19,23.4868569261149,83.0874771390139,7.485026228067781,105.31626366216102,Andhra Pradesh,Rabi,95.84
maize,65,44,20,20.673878569167442,74.01681245964194,6.257410400727725,94.36128523551938,Maharashtra,Rabi,224.77
jute,94,35,38,25.120464760847284,85.51924087953849,7.1701622197824495,240.14044922941366,Uttar Pradesh,Post-Monsoon,93.96
jute,92,43,36,23.19453848627373,82.22751929208091,7.148838523496286,171.43695359033302,West Bengal,Post-Monsoon,33.61
